date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_basement,yr_built,zipcode,lat,long
2014-10-02,525000.0,4.0,2.75,2530.0,11549.0,1.0,0.0,0.0,3,7,1,1942,98033,47.6557,-122.197
2014-07-04,600000.0,3.0,2.5,2320.0,7609.0,2.0,0.0,0.0,3,8,0,2003,98027,47.5391,-122.069
2014-10-27,435000.0,3.0,2.5,2530.0,16102.0,2.0,0.0,0.0,3,9,0,1989,98038,47.371,-122.055
2015-02-05,359900.0,5.0,2.75,2790.0,7600.0,1.5,0.0,0.0,4,7,0,1965,98056,47.4999,-122.165
2014-12-11,700000.0,4.0,1.75,1950.0,7139.0,1.0,1.0,4.0,3,7,1,1957,98178,47.5121,-122.24799999999999
2015-03-12,280000.0,3.0,2.0,1020.0,889.0,2.0,0.0,0.0,3,7,1,2009,98126,47.5434,-122.375
2014-10-02,655000.0,4.0,2.5,3110.0,24466.0,2.0,0.0,0.0,3,9,0,1997,98059,47.4898,-122.12700000000001
2015-02-24,499950.0,3.0,2.5,2580.0,23925.0,2.0,0.0,0.0,3,9,0,2001,98023,47.2978,-122.376
2014-08-05,540000.0,3.0,2.5,1380.0,1021.0,2.0,0.0,0.0,3,8,1,2008,98122,47.6148,-122.309
2015-03-06,970000.0,4.0,2.75,3980.0,9209.0,2.0,0.0,0.0,3,11,0,2002,98074,47.6286,-122.064
2014-08-13,330000.0,4.0,2.5,2080.0,7000.0,1.0,0.0,0.0,4,8,1,1989,98058,47.4252,-122.163
2014-07-03,474000.0,3.0,1.75,1530.0,8000.0,2.0,0.0,0.0,3,7,0,1978,98052,47.6971,-122.13
2015-03-17,670000.0,4.0,1.75,1930.0,9310.0,1.0,0.0,0.0,4,9,0,1968,98008,47.6158,-122.10799999999999
2014-05-12,1300000.0,4.0,3.25,2330.0,9687.0,2.0,0.0,3.0,3,9,0,1918,98112,47.6264,-122.28299999999999
2014-07-30,1160000.0,4.0,2.5,3860.0,10361.0,2.0,0.0,2.0,4,10,1,1985,98006,47.5517,-122.147
2015-01-12,440000.0,4.0,2.5,2880.0,8061.0,2.0,0.0,0.0,3,9,0,1988,98058,47.43899999999999,-122.152
2014-07-28,411000.0,2.0,2.5,1590.0,2088.0,2.0,0.0,0.0,3,9,0,1997,98033,47.6897,-122.175
2014-07-25,500000.0,3.0,1.5,2150.0,4000.0,1.5,0.0,0.0,3,7,1,1928,98144,47.5733,-122.31200000000001
2014-12-18,1340000.0,4.0,1.75,2300.0,13342.0,1.5,1.0,4.0,3,7,0,1934,98125,47.7308,-122.28200000000001
2014-12-15,696000.0,6.0,3.25,2900.0,6400.0,2.0,0.0,0.0,4,8,1,1977,98199,47.6464,-122.40100000000001
2014-05-06,465000.0,3.0,2.25,1970.0,11088.0,1.0,0.0,0.0,4,8,1,1967,98155,47.7651,-122.277
2014-06-16,518000.0,4.0,2.5,1740.0,7500.0,1.0,0.0,0.0,4,7,1,1976,98052,47.6927,-122.124
2014-05-09,251000.0,3.0,1.75,1220.0,7250.0,1.0,0.0,0.0,3,7,0,1962,98045,47.4887,-121.78399999999999
2015-04-30,255000.0,3.0,2.0,1290.0,13282.0,1.0,0.0,0.0,3,7,0,1978,98030,47.3787,-122.169
2014-08-20,319000.0,2.0,1.0,780.0,8271.0,1.0,0.0,0.0,4,6,0,1924,98115,47.7,-122.3
2014-09-29,719000.0,4.0,2.75,2210.0,3400.0,1.5,0.0,0.0,5,7,0,1926,98115,47.6826,-122.311
2015-01-09,322000.0,4.0,2.5,1950.0,4553.0,2.0,0.0,0.0,3,7,0,2000,98056,47.5066,-122.175
2015-03-05,205000.0,4.0,1.0,1340.0,7920.0,1.0,0.0,0.0,4,7,0,1970,98001,47.2845,-122.26700000000001
2015-01-13,229000.0,3.0,1.0,1590.0,6240.0,1.0,0.0,0.0,3,7,1,1956,98146,47.4936,-122.337
2014-10-30,395000.0,3.0,2.25,1780.0,9672.0,1.0,0.0,0.0,3,8,1,1960,98133,47.7774,-122.35
2015-03-26,183000.0,2.0,1.0,760.0,7272.0,1.0,0.0,0.0,4,7,0,1980,98003,47.3205,-122.33
2014-09-05,583500.0,3.0,1.75,1720.0,7800.0,1.0,0.0,0.0,4,7,1,1978,98052,47.6928,-122.125
2015-02-13,312000.0,3.0,2.5,2070.0,25710.0,1.0,0.0,0.0,5,6,0,1917,98022,47.2032,-121.964
2014-09-09,539000.0,3.0,1.75,1790.0,9860.0,1.0,0.0,0.0,4,7,1,1978,98052,47.6989,-122.12
2015-03-20,409000.0,4.0,2.75,3230.0,12651.0,2.0,0.0,0.0,4,8,0,2002,98001,47.3157,-122.251
2014-05-28,510250.0,3.0,1.75,1400.0,4000.0,1.0,0.0,0.0,3,7,1,1951,98117,47.6913,-122.381
2014-12-02,535000.0,2.0,2.0,1370.0,3827.0,1.0,0.0,0.0,3,7,1,1952,98199,47.652,-122.404
2014-09-24,280000.0,3.0,2.5,1600.0,7936.0,2.0,0.0,0.0,3,7,0,1996,98038,47.3673,-122.01700000000001
2015-04-09,286000.0,3.0,1.0,950.0,8400.0,1.0,0.0,0.0,3,7,0,1958,98056,47.5104,-122.166
2015-03-25,710000.0,3.0,2.75,2210.0,7660.0,1.0,0.0,1.0,4,7,1,1968,98116,47.5619,-122.4
2014-07-09,395000.0,2.0,1.0,930.0,6380.0,1.0,0.0,0.0,4,7,0,1940,98115,47.6915,-122.321
2014-09-08,237500.0,2.0,1.0,810.0,8494.0,1.0,0.0,0.0,3,6,0,1949,98155,47.7389,-122.324
2015-01-21,464000.0,3.0,2.0,1630.0,6550.0,1.0,0.0,0.0,5,7,1,1912,98126,47.5452,-122.37899999999999
2014-10-21,495000.0,3.0,1.75,1770.0,10080.0,1.0,0.0,0.0,3,8,0,1968,98125,47.7218,-122.306
2015-02-17,257500.0,1.0,1.0,710.0,6060.0,1.0,0.0,0.0,4,6,0,1916,98118,47.5621,-122.28299999999999
2015-01-16,570000.0,4.0,3.5,3990.0,23544.0,1.0,0.0,2.0,3,10,1,1999,98023,47.3245,-122.38
2014-11-11,362000.0,3.0,2.5,2310.0,7485.0,2.0,0.0,0.0,3,8,0,1986,98058,47.43899999999999,-122.135
2014-05-26,172500.0,3.0,1.0,1140.0,8800.0,1.0,0.0,0.0,3,7,0,1972,98001,47.2629,-122.275
2015-01-20,596000.0,2.0,1.0,1040.0,4880.0,1.0,0.0,0.0,3,7,0,1910,98115,47.6809,-122.311
2015-04-30,840000.0,4.0,2.5,2170.0,9796.0,1.0,0.0,0.0,4,8,1,1980,98006,47.5505,-122.152
2014-11-13,1600000.0,3.0,2.25,3370.0,23065.0,1.0,1.0,4.0,3,10,1,1980,98028,47.7434,-122.26299999999999
2014-09-12,435000.0,2.0,1.5,901.0,1245.0,3.0,0.0,0.0,3,7,0,2001,98115,47.6774,-122.325
2014-09-10,251000.0,2.0,1.0,840.0,7870.0,1.0,0.0,0.0,3,6,0,1949,98155,47.7389,-122.32600000000001
2014-11-06,282500.0,4.0,1.0,1650.0,9750.0,1.0,0.0,0.0,4,7,0,1964,98059,47.4991,-122.164
2014-10-17,265000.0,3.0,2.25,1380.0,7226.0,1.0,0.0,0.0,4,7,1,1987,98042,47.3677,-122.09100000000001
2014-12-17,330000.0,3.0,1.0,910.0,10240.0,1.0,0.0,0.0,4,6,0,1969,98053,47.6729,-122.064
2014-06-17,435000.0,2.0,1.0,1230.0,3800.0,1.0,0.0,0.0,3,7,0,1928,98115,47.6797,-122.292
2014-12-01,827235.0,3.0,1.75,1740.0,8560.0,1.0,0.0,0.0,3,8,1,1948,98199,47.6475,-122.40899999999999
2014-05-30,249950.0,4.0,1.0,1290.0,5000.0,1.5,0.0,0.0,3,7,0,1957,98146,47.51300000000001,-122.35799999999999
2015-03-24,400000.0,3.0,2.5,1950.0,18533.0,2.0,0.0,0.0,3,8,0,1988,98024,47.5647,-121.90299999999999
2014-10-21,300499.0,4.0,2.5,2150.0,7944.0,2.0,0.0,0.0,3,8,0,1990,98092,47.25899999999999,-122.215
2015-04-17,449000.0,4.0,2.0,1560.0,5220.0,1.0,0.0,0.0,3,7,0,1959,98115,47.6905,-122.305
2014-10-17,500000.0,2.0,1.0,1120.0,3220.0,1.0,0.0,0.0,4,7,0,1923,98103,47.6588,-122.344
2014-09-30,865000.0,3.0,1.5,1790.0,7526.0,1.0,0.0,0.0,3,7,0,1953,98004,47.6387,-122.20700000000001
2014-06-16,899950.0,4.0,3.5,3290.0,5414.0,2.0,0.0,1.0,3,9,1,2006,98034,47.7074,-122.219
2014-08-28,370000.0,4.0,1.0,1540.0,9541.0,1.5,0.0,0.0,4,7,0,1961,98034,47.7104,-122.213
2014-05-03,310000.0,3.0,1.0,1010.0,9945.0,1.0,0.0,0.0,4,6,0,1973,98065,47.5324,-121.76299999999999
2014-07-01,1570000.0,4.0,2.75,2970.0,12750.0,1.5,0.0,1.0,4,7,1,1918,98004,47.6135,-122.213
2014-09-05,245000.0,4.0,2.25,2190.0,9113.0,2.0,0.0,0.0,3,7,0,1986,98001,47.3241,-122.275
2014-11-17,254950.0,2.0,1.0,700.0,8100.0,1.0,0.0,0.0,3,6,0,1949,98155,47.7492,-122.311
2014-07-22,510000.0,6.0,4.5,3300.0,7480.0,2.0,0.0,0.0,3,8,0,1980,98052,47.6796,-122.104
2015-04-27,299950.0,3.0,2.25,1370.0,5000.0,2.0,0.0,0.0,3,7,0,1990,98019,47.7372,-121.98100000000001
2014-08-21,379950.0,4.0,2.5,2680.0,4500.0,2.0,0.0,0.0,3,8,0,2011,98038,47.3561,-122.056
2014-08-07,350000.0,3.0,1.0,1390.0,4820.0,1.0,0.0,0.0,4,7,1,1926,98133,47.70399999999999,-122.34299999999999
2014-06-18,300000.0,3.0,2.5,1700.0,3575.0,2.0,0.0,0.0,3,7,0,2000,98108,47.5418,-122.295
2014-05-27,994000.0,3.0,2.25,2510.0,6339.0,1.5,0.0,2.0,5,8,1,1932,98199,47.6496,-122.391
2014-11-19,315000.0,3.0,1.5,1700.0,8067.0,1.0,0.0,0.0,3,7,1,1956,98155,47.7384,-122.324
2014-05-07,480500.0,4.0,2.5,2180.0,11200.0,1.0,0.0,0.0,4,8,0,1968,98072,47.7476,-122.086
2014-06-16,373000.0,3.0,1.0,1770.0,5720.0,1.5,0.0,0.0,4,7,1,1926,98126,47.5546,-122.37700000000001
2014-09-02,728000.0,4.0,2.5,3290.0,5951.0,2.0,0.0,0.0,3,9,0,2003,98075,47.5999,-121.976
2014-09-25,415000.0,4.0,3.5,3040.0,7125.0,2.0,0.0,1.0,3,8,1,2002,98178,47.492,-122.225
2014-06-04,427500.0,4.0,2.5,2460.0,5091.0,2.0,0.0,0.0,3,9,0,2003,98058,47.45,-122.12100000000001
2014-11-10,339300.0,3.0,2.0,970.0,10000.0,1.0,0.0,0.0,5,7,0,1972,98074,47.6205,-122.06299999999999
2014-05-27,313000.0,3.0,1.75,1320.0,6205.0,1.0,0.0,0.0,5,7,0,1948,98133,47.7412,-122.34299999999999
2014-05-22,431500.0,3.0,3.5,1900.0,1612.0,2.0,0.0,0.0,3,8,1,2008,98136,47.544,-122.385
2015-03-09,415000.0,3.0,1.5,1220.0,835.0,1.5,0.0,0.0,4,6,0,1950,98103,47.6981,-122.34100000000001
2015-03-16,490000.0,3.0,1.75,1470.0,9750.0,1.0,0.0,0.0,4,7,0,1978,98052,47.6975,-122.12
2015-03-24,1430000.0,4.0,5.0,4630.0,24054.0,2.0,0.0,3.0,3,11,0,2005,98075,47.586999999999996,-121.96600000000001
2015-03-30,275000.0,3.0,1.5,1400.0,9750.0,1.0,0.0,0.0,4,6,0,1964,98030,47.3768,-122.17
2015-02-17,325000.0,2.0,1.0,1070.0,5080.0,1.0,0.0,0.0,5,6,0,1942,98106,47.5224,-122.35
2014-06-10,1180000.0,5.0,3.75,3630.0,6000.0,1.5,0.0,0.0,3,9,1,2004,98033,47.6816,-122.199
2014-10-01,690000.0,4.0,1.5,1970.0,4590.0,2.5,0.0,0.0,3,7,0,1909,98103,47.666000000000004,-122.33200000000001
2015-03-30,410000.0,4.0,2.0,2010.0,9474.0,2.0,0.0,0.0,3,7,0,1953,98166,47.4234,-122.34200000000001
2014-08-01,960000.0,4.0,2.5,2820.0,5934.0,1.0,0.0,3.0,5,9,1,1952,98116,47.5706,-122.40299999999999
2014-10-30,299250.0,3.0,2.5,2530.0,8669.0,2.0,0.0,0.0,3,9,0,1990,98023,47.3073,-122.395
2014-07-14,239000.0,2.0,1.0,710.0,14000.0,1.0,0.0,0.0,4,6,0,1953,98166,47.4379,-122.337
2014-05-02,235000.0,2.0,1.0,1210.0,9400.0,1.0,0.0,0.0,2,6,0,1949,98106,47.5342,-122.36
2014-07-01,431000.0,4.0,2.5,2300.0,6087.0,2.0,0.0,0.0,3,7,0,2001,98056,47.5125,-122.19200000000001
2014-07-07,1640000.0,3.0,2.5,3110.0,6765.0,2.0,0.0,1.0,4,9,1,1946,98115,47.6886,-122.27600000000001
2014-12-03,285000.0,3.0,1.75,1990.0,6500.0,1.0,0.0,0.0,3,7,1,1961,98055,47.488,-122.221
2014-11-06,778000.0,3.0,3.0,2630.0,10156.0,1.0,0.0,0.0,4,9,0,1987,98006,47.5481,-122.156
2014-07-31,415000.0,3.0,1.0,1300.0,7975.0,1.0,0.0,0.0,4,7,0,1958,98008,47.611000000000004,-122.12200000000001
2015-01-12,550285.0,2.0,1.75,1680.0,4500.0,1.0,0.0,0.0,3,8,0,2004,98053,47.7132,-122.03200000000001
2014-08-25,910000.0,3.0,2.25,2180.0,9865.0,1.0,0.0,0.0,4,8,0,1966,98040,47.5358,-122.235
2014-05-29,860000.0,3.0,2.5,2770.0,9136.0,2.0,0.0,0.0,3,10,0,1991,98006,47.5605,-122.115
2014-10-03,765000.0,3.0,1.75,2120.0,5000.0,2.0,0.0,0.0,3,7,1,1920,98103,47.6666,-122.331
2014-05-09,782000.0,4.0,2.5,2830.0,20345.0,2.0,0.0,0.0,3,10,1,1979,98004,47.6462,-122.191
2015-03-10,525000.0,3.0,3.5,1370.0,1764.0,2.0,0.0,0.0,3,8,1,2000,98119,47.6511,-122.368
2014-07-25,470000.0,3.0,3.5,3520.0,35512.0,2.0,0.0,2.0,3,8,1,2005,98022,47.2416,-121.979
2014-06-02,345000.0,3.0,1.75,1990.0,5650.0,1.0,0.0,1.0,3,7,1,1963,98178,47.5086,-122.25200000000001
2015-03-04,279000.0,3.0,2.25,2070.0,7800.0,1.0,0.0,0.0,3,7,1,1964,98003,47.3431,-122.305
2014-07-11,500000.0,3.0,1.5,1320.0,8100.0,1.0,0.0,0.0,4,7,0,1951,98177,47.7194,-122.37100000000001
2014-06-20,237000.0,3.0,1.0,1300.0,8160.0,1.0,0.0,0.0,4,7,0,1960,98056,47.511,-122.17200000000001
2014-06-26,200500.0,3.0,1.75,1260.0,9346.0,1.0,0.0,0.0,4,7,0,1963,98030,47.3713,-122.186
2015-03-24,387500.0,4.0,1.75,2400.0,9900.0,1.0,0.0,0.0,3,7,1,1957,98166,47.4631,-122.36200000000001
2014-07-17,392500.0,4.0,2.0,1950.0,8040.0,1.0,0.0,0.0,3,7,0,1961,98125,47.7074,-122.29
2015-02-13,305000.0,3.0,2.0,1430.0,12430.0,1.0,0.0,0.0,4,7,0,1957,98056,47.4903,-122.178
2014-09-24,981000.0,4.0,2.5,2110.0,10100.0,1.0,0.0,2.0,3,8,0,1968,98006,47.567,-122.15100000000001
2014-12-09,680000.0,4.0,2.5,2980.0,8770.0,2.0,0.0,0.0,3,10,0,1990,98075,47.5814,-122.029
2014-06-05,276000.0,4.0,2.5,2068.0,7242.0,2.0,0.0,0.0,4,7,0,1976,98001,47.3318,-122.281
2014-05-06,655500.0,4.0,3.5,3380.0,8330.0,2.0,0.0,0.0,3,8,0,2000,98177,47.7741,-122.37899999999999
2014-12-29,555000.0,5.0,2.75,2810.0,13144.0,1.0,0.0,0.0,3,8,1,1964,98007,47.6199,-122.141
2015-04-13,235000.0,2.0,1.0,930.0,10505.0,1.0,0.0,0.0,3,6,0,1930,98148,47.4337,-122.329
2015-02-19,325000.0,3.0,1.0,1300.0,8879.0,1.0,0.0,0.0,3,7,1,1950,98155,47.7465,-122.32600000000001
2014-10-30,268950.0,3.0,1.0,1320.0,8100.0,1.0,0.0,0.0,3,6,1,1943,98166,47.4697,-122.351
2014-11-10,264500.0,3.0,1.5,1580.0,14040.0,1.0,0.0,0.0,3,7,1,1980,98001,47.2932,-122.26700000000001
2014-11-10,240000.0,3.0,2.5,1620.0,5250.0,2.0,0.0,0.0,3,8,0,1987,98003,47.3538,-122.301
2015-03-31,850000.0,2.0,1.5,2210.0,5000.0,1.0,0.0,2.0,3,8,1,1951,98122,47.6122,-122.288
2014-10-22,294950.0,4.0,2.25,1740.0,9600.0,1.0,0.0,2.0,3,7,1,1957,98188,47.431999999999995,-122.27600000000001
2014-12-15,693000.0,3.0,2.25,2120.0,13644.0,2.0,0.0,0.0,4,9,1,1973,98040,47.5574,-122.214
2014-10-15,478000.0,4.0,2.5,2780.0,7290.0,2.0,0.0,0.0,3,8,0,1989,98059,47.50899999999999,-122.15700000000001
2015-02-05,222000.0,2.0,1.0,830.0,6893.0,1.0,0.0,0.0,3,7,0,1950,98125,47.7234,-122.32799999999999
2015-04-08,635000.0,4.0,2.5,2070.0,11286.0,2.0,0.0,0.0,3,8,0,1996,98056,47.5284,-122.17299999999999
2014-09-30,469000.0,3.0,3.25,1390.0,1278.0,2.0,0.0,0.0,3,8,1,2005,98107,47.6735,-122.375
2014-07-25,350000.0,4.0,2.5,2610.0,5866.0,2.0,0.0,0.0,3,8,0,2005,98038,47.3441,-122.04
2014-12-03,180000.0,5.0,1.0,1460.0,11726.0,1.5,0.0,0.0,3,6,1,1936,98146,47.5039,-122.361
2015-04-08,490000.0,4.0,2.25,3390.0,39356.0,1.0,0.0,0.0,4,8,1,1964,98027,47.46100000000001,-121.992
2014-09-22,360000.0,3.0,1.5,1360.0,6000.0,1.0,0.0,0.0,3,6,1,1911,98103,47.6846,-122.345
2014-06-18,630000.0,4.0,2.5,2807.0,9430.0,2.0,0.0,0.0,3,8,0,1996,98028,47.7449,-122.223
2015-04-14,615000.0,4.0,1.0,1340.0,2006.0,1.5,0.0,0.0,3,7,0,1931,98119,47.6357,-122.37299999999999
2014-10-27,279950.0,3.0,2.25,1340.0,7202.0,2.0,0.0,0.0,4,7,0,1989,98038,47.3563,-122.039
2014-06-11,317000.0,3.0,1.0,1160.0,8813.0,1.0,0.0,0.0,3,7,0,1952,98125,47.7257,-122.329
2014-10-16,618000.0,4.0,2.25,2470.0,7350.0,1.0,0.0,0.0,3,7,1,1978,98052,47.6936,-122.12799999999999
2015-03-11,620000.0,5.0,1.75,2000.0,8713.0,1.0,0.0,2.0,3,7,1,1962,98008,47.5882,-122.117
2014-05-06,345000.0,3.0,1.0,1110.0,6250.0,1.0,0.0,0.0,3,7,0,1956,98115,47.6977,-122.292
2014-10-10,608000.0,3.0,1.5,2240.0,3750.0,1.0,0.0,0.0,3,7,1,1952,98103,47.6624,-122.336
2014-12-23,325000.0,4.0,2.25,1920.0,11603.0,2.0,0.0,0.0,4,7,0,1967,98058,47.4315,-122.169
2014-11-12,475000.0,3.0,1.75,2270.0,13000.0,1.0,0.0,0.0,5,8,0,1968,98058,47.4474,-122.14399999999999
2014-10-16,154000.0,3.0,3.0,1530.0,9997.0,1.0,0.0,0.0,3,6,1,1992,98001,47.2861,-122.25200000000001
2014-06-19,1190000.0,5.0,3.0,3330.0,19126.0,2.0,0.0,0.0,4,11,1,1977,98040,47.5485,-122.214
2014-10-23,376950.0,4.0,2.5,2643.0,5750.0,2.0,0.0,0.0,3,8,0,2012,98030,47.3519,-122.17299999999999
2014-07-29,500000.0,2.0,2.0,1250.0,3360.0,1.0,0.0,0.0,3,7,0,1957,98103,47.6526,-122.34899999999999
2015-01-27,230000.0,3.0,1.0,880.0,9035.0,1.0,0.0,0.0,4,6,0,1967,98059,47.476000000000006,-122.15100000000001
2015-01-06,652600.0,4.0,2.5,2220.0,5900.0,2.0,0.0,0.0,3,8,0,2014,98117,47.6956,-122.36
2014-12-29,185000.0,3.0,1.75,1130.0,7000.0,1.0,0.0,0.0,3,7,0,1978,98023,47.306999999999995,-122.37200000000001
2014-06-02,274950.0,3.0,1.0,1450.0,8820.0,1.0,0.0,0.0,3,6,1,1958,98168,47.4698,-122.264
2015-02-10,447000.0,2.0,1.0,760.0,6035.0,1.0,0.0,0.0,3,6,0,1920,98136,47.5443,-122.382
2015-03-25,436000.0,5.0,3.0,2720.0,9856.0,2.0,0.0,0.0,4,8,0,1969,98059,47.4778,-122.146
2014-10-06,825000.0,3.0,1.75,2080.0,5000.0,2.0,0.0,0.0,5,8,0,1906,98103,47.6717,-122.35600000000001
2014-10-10,225000.0,3.0,1.0,1080.0,16000.0,1.0,0.0,0.0,3,6,0,1952,98001,47.2873,-122.251
2015-03-09,265000.0,3.0,2.5,1890.0,6088.0,2.0,0.0,0.0,3,7,0,1996,98002,47.2886,-122.21799999999999
2015-03-09,765000.0,3.0,1.5,1500.0,5111.0,2.0,0.0,0.0,5,8,0,1984,98122,47.6118,-122.28399999999999
2014-11-04,509000.0,4.0,2.0,1960.0,2166.0,1.5,0.0,0.0,4,7,1,1926,98103,47.6545,-122.344
2015-03-10,762450.0,4.0,1.75,2570.0,8640.0,1.0,0.0,0.0,4,8,0,1958,98005,47.5956,-122.17200000000001
2014-12-10,465000.0,5.0,1.5,1830.0,9000.0,1.0,0.0,2.0,3,7,1,1955,98155,47.7488,-122.292
2014-06-05,564000.0,3.0,1.75,1980.0,6250.0,1.0,0.0,1.0,5,7,1,1910,98136,47.553999999999995,-122.385
2015-04-21,384500.0,2.0,1.0,1130.0,5236.0,1.0,0.0,0.0,4,6,0,1942,98146,47.5103,-122.38600000000001
2014-10-27,415000.0,3.0,2.0,2010.0,33090.0,1.5,0.0,2.0,5,8,0,1986,98022,47.2133,-122.007
2014-12-01,345000.0,2.0,1.75,1820.0,8409.0,1.0,0.0,0.0,4,6,1,1948,98155,47.7538,-122.32700000000001
2014-06-17,465950.0,4.0,2.5,2340.0,6896.0,2.0,0.0,0.0,3,7,0,2001,98059,47.4896,-122.14
2014-08-04,325000.0,3.0,1.75,1780.0,11096.0,1.0,0.0,0.0,3,7,1,1979,98074,47.617,-122.051
2015-02-17,500000.0,3.0,1.75,1780.0,11096.0,1.0,0.0,0.0,3,7,1,1979,98074,47.617,-122.051
2014-10-24,450000.0,4.0,2.5,2450.0,20348.0,1.0,0.0,0.0,3,8,1,1978,98075,47.5887,-122.064
2014-10-10,475000.0,4.0,3.0,2410.0,8284.0,1.0,0.0,0.0,5,7,1,1969,98034,47.7202,-122.22
2014-05-12,1350000.0,5.0,1.75,3380.0,20021.0,1.0,0.0,0.0,4,8,1,1963,98004,47.6395,-122.211
2015-03-16,747000.0,3.0,1.5,1710.0,5120.0,2.0,0.0,0.0,4,7,0,1920,98115,47.6801,-122.305
2014-08-22,395000.0,3.0,1.75,1740.0,6220.0,1.0,0.0,0.0,4,6,0,1954,98177,47.762,-122.36200000000001
2014-10-06,505000.0,3.0,2.5,1995.0,1483.0,3.0,0.0,0.0,3,8,1,2005,98102,47.6025,-122.31
2014-10-17,215000.0,3.0,2.0,1760.0,9282.0,1.0,0.0,0.0,5,7,1,1947,98001,47.3413,-122.29
2014-10-27,540000.0,4.0,2.5,3000.0,5471.0,2.0,0.0,0.0,3,8,0,2013,98059,47.4797,-122.126
2014-11-19,392500.0,3.0,1.75,1540.0,8925.0,1.0,0.0,0.0,4,7,0,1957,98133,47.7762,-122.337
2014-12-15,987000.0,3.0,2.0,2160.0,15788.0,1.0,0.0,0.0,3,8,0,1951,98004,47.6227,-122.20700000000001
2015-05-12,1190000.0,3.0,2.0,2160.0,15788.0,1.0,0.0,0.0,3,8,0,1951,98004,47.6227,-122.20700000000001
2014-11-13,252500.0,3.0,2.0,1810.0,10684.0,2.0,0.0,0.0,3,8,0,1987,98058,47.4619,-122.15299999999999
2015-04-23,730000.0,3.0,3.5,2440.0,3502.0,2.0,0.0,0.0,3,7,1,2000,98005,47.589,-122.165
2014-05-05,497300.0,6.0,2.75,3200.0,9200.0,1.0,0.0,2.0,4,8,1,1953,98146,47.492,-122.36399999999999
2014-09-24,640000.0,4.0,2.5,2970.0,34981.0,2.0,0.0,0.0,3,9,0,1998,98077,47.7365,-122.037
2014-05-13,580000.0,5.0,2.0,2290.0,7125.0,1.0,0.0,0.0,3,7,1,1964,98008,47.63399999999999,-122.119
2014-08-18,377000.0,3.0,1.75,1820.0,34800.0,1.0,0.0,0.0,4,6,0,1967,98027,47.4616,-121.98
2014-06-06,1280000.0,4.0,3.5,3010.0,3600.0,2.0,0.0,0.0,3,9,1,1999,98112,47.6341,-122.28399999999999
2014-08-12,396500.0,3.0,1.5,1360.0,1488.0,2.0,0.0,0.0,3,7,1,2003,98199,47.6526,-122.384
2014-07-31,300000.0,4.0,2.5,2080.0,2999.0,2.0,0.0,0.0,3,8,0,1998,98059,47.4909,-122.15700000000001
2015-03-12,532000.0,3.0,1.0,1110.0,4800.0,1.5,0.0,0.0,3,7,0,1946,98117,47.6857,-122.37799999999999
2015-01-13,579000.0,2.0,1.75,1560.0,4500.0,1.0,0.0,0.0,3,8,0,2004,98053,47.7128,-122.03200000000001
2015-03-25,1400000.0,4.0,2.5,3520.0,7815.0,2.0,0.0,3.0,3,10,1,1929,98199,47.6429,-122.412
2014-10-22,571000.0,5.0,1.75,2280.0,43560.0,1.0,0.0,1.0,4,8,1,1949,98166,47.4558,-122.36200000000001
2014-07-18,301950.0,3.0,1.75,1370.0,9288.0,1.0,0.0,0.0,4,7,0,1988,98059,47.4824,-122.152
2014-06-12,660000.0,3.0,3.0,2340.0,2970.0,2.0,0.0,0.0,5,8,1,1925,98103,47.6868,-122.348
2014-06-11,455000.0,4.0,2.5,3170.0,10688.0,2.0,0.0,2.0,3,9,0,2001,98001,47.3179,-122.257
2014-12-16,375000.0,3.0,1.75,1380.0,5060.0,1.0,0.0,0.0,3,7,0,1986,98133,47.7059,-122.34100000000001
2015-01-15,470000.0,4.0,2.5,2700.0,6769.0,2.0,0.0,0.0,3,9,0,1999,98042,47.3753,-122.155
2015-03-31,374990.0,3.0,2.5,1300.0,10484.0,2.0,0.0,0.0,3,8,0,1983,98028,47.7768,-122.26799999999999
2015-04-17,541500.0,2.0,2.5,1900.0,3690.0,2.0,0.0,0.0,3,8,0,2006,98053,47.7082,-122.01899999999999
2015-04-24,782500.0,3.0,2.5,3750.0,7821.0,2.0,0.0,0.0,3,9,0,2001,98074,47.6325,-122.064
2015-05-07,264000.0,3.0,2.25,1552.0,3677.0,2.0,0.0,0.0,3,7,0,2012,98092,47.3205,-122.178
2014-07-15,640000.0,4.0,2.5,2500.0,7417.0,2.0,0.0,0.0,3,9,0,1991,98074,47.6251,-122.02600000000001
2015-02-13,660000.0,3.0,2.0,1770.0,8141.0,1.0,0.0,0.0,5,8,0,1952,98177,47.7232,-122.37100000000001
2014-06-11,1370000.0,5.0,3.5,4210.0,17258.0,2.0,0.0,3.0,3,12,0,1995,98006,47.553000000000004,-122.11399999999999
2015-03-17,389950.0,3.0,2.5,2170.0,8140.0,2.0,0.0,0.0,3,9,0,1994,98030,47.385,-122.169
2015-03-04,226000.0,2.0,1.0,1510.0,19874.0,1.0,0.0,0.0,3,7,0,1951,98146,47.4924,-122.34
2014-08-08,390000.0,3.0,1.75,1870.0,40250.0,1.0,0.0,0.0,5,7,0,1959,98038,47.4038,-122.036
2015-02-23,485000.0,3.0,2.25,1570.0,8111.0,2.0,0.0,0.0,3,8,0,1984,98074,47.6324,-122.02799999999999
